h3_8,año_hecho,cm_transeunte,cm_vehiculo,cm_negocio,cm_repartidor,cm_metro,cm_violacion,cm_homicidio,cm_microbus,cm_lesiones,cm_casa,hr_madrugada,hr_manana,hr_tarde,hr_noche,ds_0,ds_1,ds_2,ds_3,ds_4,ds_5,ds_6,log_n
8849958083fffff,2021,-0.8256287757301276,0.5348492861913443,-1.2184496936907985,1.3523662817271611,-0.3412770273739779,0.39707507884562765,-0.7762239625617496,1.2869762667445122,-0.6763777264320344,1.8470851531952706,2.018464620566565,-1.0619765097399287,-0.037978924726072845,-0.5107160474738747,-0.04018955250581862,0.965993216048544,-0.08936029780362455,-1.155932796090254,-1.1390303747101727,0.10116977157751288,1.4611610528435754,-1.3245438628645767
8849958083fffff,2022,-1.2206371962757896,-0.16925709838673964,-0.5691683283785132,-0.08286996424575199,-0.3412770273739779,2.916679141833232,0.4036255970006678,2.1858381928592614,1.067662460192567,-0.5786639455694739,1.014056338752701,-0.8927926561458539,-0.2657649890872676,0.2870790926421176,0.18183544687817987,-1.3912111678360566,0.8912639383332513,0.8727854324937893,0.07836246547142137,1.0912604949091058,-1.8043246768455428,-0.8798348309076722
8849958083fffff,2024,0.3001452228250091,0.9807833297574643,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,0.2353437369646666,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,1.5438665158496776,-0.12845808181056922,0.8466288386182277,-1.0297974132987748,0.350540069696799,0.6189471644154271,2.398131926024944,-1.2538515782161646,-0.3746021269734263,-0.3847761150324458,-0.16010416930165738,-0.8518913390195499,-1.1310622890376598
8849958087fffff,2016,-1.1343516689509214,1.8441875417684626,0.0939275340680761,-0.581640007172509,-0.3412770273739779,-0.5113733095921112,-0.2992635023131128,-0.6106211328310693,0.0286597958204641,-0.5786639455694739,-1.5140606769617695,-0.03607441879713456,-0.1300626528720875,1.2484453833428204,-0.8928600288635149,-0.6074202989738835,-0.001266394793692423,-0.646128387872182,-0.3473308680980907,1.7466396971144156,0.7895363282975866,0.4734954318338234
8849958087fffff,2017,-0.5436167033648005,-0.09756626650242553,2.8188998869783206,-0.6308692581626824,-0.3412770273739779,-0.8967756562020611,-0.7762239625617496,0.35542845240740845,-0.07389111650717206,0.03879946138882471,-0.3409817432580028,-0.8281951847735707,-0.35273785002517843,1.293224037945427,-0.2702881882310535,-0.0376874666456601,0.47524153512366785,-1.1369914465359066,-0.3527774494703606,1.4692951347266232,-0.14189557809471895,0.7117869562838536
8849958087fffff,2018,-0.7566158103014601,-0.09560918919523886,1.121202122693126,0.7254814846355438,-0.3412770273739779,-0.27215805997214243,0.3832833632151089,-0.15258038120937725,0.46626929239098047,0.0068616989599472175,0.27460403472766687,-0.5354646895031959,-0.13747168847004285,0.39211795121538306,0.39620441180066146,-1.153033339151646,0.33895833407225257,0.568383163339986,-0.6882117367418761,1.0381521802476412,-0.49062352122348357,0.7924575228458907
8849958087fffff,2019,-1.3926853083356778,-0.33719951011573457,3.7160886826825696,0.1403890073500345,-0.3412770273739779,-0.4942443164094468,0.2200934432909585,-0.6106211328310693,0.05999479680946408,0.17601355182400225,0.27972228382656505,-1.669158562083108,0.21849131070282812,1.0204059386073225,-0.18080538544901759,-0.5384757318054517,0.09465807737267824,-0.2530618006663643,-0.8931993567411356,0.6121054781856685,1.2434620041976345,0.40770528798739286
8849958087fffff,2020,-1.2321582752083713,1.761167905998174,-0.8329388830366291,-0.9200911077299512,-0.3412770273739779,0.8014034335480305,-0.07568828657156426,-0.6106211328310693,-0.6763777264320344,1.5438665158496776,2.3762850709627545,-0.20812674863233235,-2.2921118533003955,0.6519797107065347,2.4645299717949145,-1.7029925616347463,-1.2538515782161646,-0.3746021269734263,0.4951871879249021,-0.16010416930165738,0.5767586677194394,-0.1057188367564185
8849958087fffff,2021,-1.7429261078861649,-0.05972943856348213,1.3516223773369975,1.0683091080450222,-0.3412770273739779,1.3674631301313942,1.091871173412078,-0.6106211328310693,0.7043207546457751,-0.5786639455694739,0.42815150769461374,1.081018969118352,-1.240183153299045,-0.051379451649515455,-2.149427046653804,-0.33595106574818295,0.8594844491991862,0.8408011360971943,2.5484348948253803,-1.3793825600711194,-0.534413559744219,-0.5348917072481298
8849958087fffff,2022,0.636915222392785,-0.21980832599747366,-0.7439748498087437,-0.9200911077299512,-0.3412770273739779,1.8899797731314225,-0.7762239625617496,1.4329452974810954,-0.6763777264320344,-0.5786639455694739,-0.7706999158550112,0.35981856757950753,-1.3696513009915188,1.5562986337357418,-1.0136837805741195,0.6455146236062731,-1.0448403227575034,0.6070697393528443,0.021360794024791793,0.8246976078582927,-0.045986207012940476,-0.4159226320799863
8849958087fffff,2023,-1.2489967751867599,0.7406649986064768,0.6794496818374202,-0.9200911077299512,-0.3412770273739779,1.8899797731314225,0.9481715475679375,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,0.2568870186160961,0.7925388085028146,0.1839664713181685,-1.0407198118865966,1.25780275158525,-1.0369979867156514,-1.0448403227575034,-1.0757963172064766,-1.061670963461175,2.5129292258467784,0.5401266162645936,-1.4311954620740897
8849958087fffff,2024,-0.8519626704331716,-0.16925709838673964,-0.5691683283785132,-0.9200911077299512,-0.3412770273739779,1.9633154423244086,2.763324716125503,-0.6106211328310693,1.067662460192567,1.2087301272045483,0.31097054148299624,-2.0770796313043776,-1.328766622772843,2.825518174829366,0.18183544687817987,0.14371261701903218,-0.6341515401018889,-0.662460794542784,0.819384194277609,-0.4488806302733721,0.6018227029253864,-0.8798348309076722
884995808bfffff,2016,-0.8519626704331716,-0.16925709838673964,1.3786757675583425,-0.9200911077299512,-0.3412770273739779,0.056588043306762155,0.4036255970006678,2.1858381928592614,-0.6763777264320344,1.2087301272045483,1.014056338752701,0.29149431901266964,-0.2657649890872676,-0.7282965402327816,-1.3723395488098096,0.9111745094465765,-1.396859279319459,0.8727854324937893,-1.4036809921409539,1.0912604949091058,1.403871829515696,-0.8798348309076722
884995808bfffff,2017,-1.7429261078861649,-1.1002422068844284,5.46373769098147,0.40550903612003086,-0.3412770273739779,-0.8967756562020611,-0.7762239625617496,0.4963106835880198,0.7043207546457751,0.8363563620432938,2.0979802762101634,0.6122387081181034,-1.240183153299045,-0.8552184943421439,-0.3038442392743167,0.8791969305954291,0.2556741556519429,-0.9823037585087366,-0.9714183170040112,0.4495350260830734,0.7354975573571046,-0.5348917072481298
884995808bfffff,2018,-0.35655627633215387,-0.7750819667841327,2.251147602196726,0.07410900015753541,-0.3412770273739779,0.2353437369646666,-0.07568828657156426,-0.6106211328310693,1.3946699951846802,-0.5786639455694739,0.2889991103183181,-0.9112971401327057,1.1792528567040617,-0.5537788533324082,0.15755146257055516,0.575409931509526,1.0104370225859969,0.08117409667805636,-0.8247577665111198,-0.6173335658402056,-0.3756746701065535,-0.1057188367564185
884995808bfffff,2019,0.36749922273856445,0.26042833630450163,-0.2695000059266891,-0.9200911077299512,-0.3412770273739779,-0.2000867988686902,0.08597379250309396,-0.6106211328310693,1.8726040847885375,-0.5786639455694739,2.3120608875583106,-0.9383421551904123,-1.7580557440689406,0.8142933635579309,0.12205948550556514,-1.5978355234896262,1.7419764166913103,-1.0757963172064766,0.021360794024791793,0.8246976078582927,-0.045986207012940476,-0.4159226320799863
884995808bfffff,2020,0.008277889866269874,0.2375599238139311,-0.6310046488844451,-0.9200911077299512,-0.3412770273739779,-0.03420849950360197,0.29125897228043757,0.6544438002193183,0.901563394799748,1.038502120273689,0.746214130269004,-0.5262276400253585,-0.5188606161552617,0.40795714417484374,0.6628896122101766,-0.07556220938883762,-0.08936029780362455,-1.5031908712532882,-0.8038062592978497,-1.2922912464447291,3.2753197915597525,-0.7325010139784845
