h3_8,año_hecho,umap_1,umap_2
884995854dfffff,2016,7.3141465,8.533825
884995854dfffff,2017,5.4108768,6.8794875
884995854dfffff,2018,6.9393563,4.4371305
884995854dfffff,2019,7.8055534,3.719002
884995854dfffff,2020,6.8829093,6.703679
884995854dfffff,2021,7.194358,7.3593574
884995854dfffff,2022,4.9932365,7.0136304
8849958551fffff,2016,4.6492085,9.261198
8849958551fffff,2017,5.5572233,8.460614
8849958551fffff,2018,4.652635,8.784234
8849958551fffff,2019,5.0233583,8.586849
8849958551fffff,2020,4.8183393,9.46208
8849958551fffff,2021,5.8325076,7.3547487
8849958551fffff,2022,6.100651,5.5798206
8849958551fffff,2023,5.924796,7.8997903
8849958551fffff,2024,4.8895845,9.098571
8849958553fffff,2016,4.8110037,9.445795
8849958553fffff,2017,4.303846,8.569853
8849958553fffff,2018,5.55963,5.3466773
8849958553fffff,2019,5.8050885,8.316587
8849958553fffff,2020,4.5787325,7.6760416
8849958553fffff,2021,4.8583736,5.626137
8849958553fffff,2022,2.8111324,5.410369
8849958553fffff,2023,2.9620883,6.7636933
8849958553fffff,2024,4.058516,9.05619
8849958555fffff,2016,3.534546,8.535126
8849958555fffff,2017,5.1724386,9.20522
8849958555fffff,2018,5.7987494,7.9503684
8849958555fffff,2019,3.5781784,8.715246
8849958555fffff,2020,6.9659433,7.614974
8849958555fffff,2023,3.5840528,5.960984
8849958555fffff,2024,4.5129814,5.865521
8849958557fffff,2016,6.7266364,8.995156
8849958557fffff,2017,4.110025,8.755516
8849958557fffff,2018,4.8936486,7.3078885
8849958557fffff,2019,4.185749,9.072628
8849958557fffff,2020,4.699124,8.492094
8849958557fffff,2021,4.4438252,7.8928013
8849958557fffff,2022,5.293039,8.30668
8849958557fffff,2023,6.3158097,5.7097206
8849958557fffff,2024,5.669015,7.3155336
8849958559fffff,2016,2.8323107,7.1323295
8849958559fffff,2017,3.4820285,7.429051
8849958559fffff,2018,3.0146458,6.928028
8849958559fffff,2019,3.8229816,7.2913504
8849958559fffff,2020,4.703021,8.401297
8849958559fffff,2021,6.1430993,7.39339
8849958559fffff,2022,5.306129,7.216279
8849958559fffff,2023,2.885767,5.7319508
8849958559fffff,2024,5.1972914,6.749725
884995855bfffff,2016,4.9997873,7.4869614
884995855bfffff,2017,5.078038,9.185599
884995855bfffff,2018,4.700056,9.072892
884995855bfffff,2019,4.7034574,9.367658
884995855bfffff,2020,3.7343988,9.1543
884995855bfffff,2021,5.533706,7.136334
884995855bfffff,2022,4.9941072,8.902686
884995855bfffff,2023,4.675935,7.7637944
884995855bfffff,2024,4.1342864,7.881523
884995855dfffff,2016,5.836777,8.125926
884995855dfffff,2017,5.711747,7.989738
884995855dfffff,2018,4.614806,5.6324058
884995855dfffff,2019,4.5188007,8.040696
884995855dfffff,2020,4.9086714,9.02026
884995855dfffff,2021,4.9814525,9.205387
884995855dfffff,2022,7.6140814,7.4721646
884995855dfffff,2023,6.954979,6.3233595
8849958565fffff,2017,6.7761927,8.993078
8849958565fffff,2018,4.8415394,8.642989
8849958565fffff,2020,3.7196755,5.7107744
8849958565fffff,2021,7.4592094,7.0018587
8849958565fffff,2022,7.7093263,4.399036
8849958565fffff,2023,2.109076,5.564595
8849958567fffff,2016,5.3806944,8.112457
8849958567fffff,2017,5.40899,8.855615
8849958567fffff,2018,5.6144233,5.6058836
8849958567fffff,2019,4.684553,7.88648
8849958567fffff,2020,3.255468,7.1541734
8849958567fffff,2021,6.456569,5.2292795
8849958567fffff,2022,7.414879,6.0728874
8849958567fffff,2023,8.425807,5.9401164
8849958567fffff,2024,3.1381466,5.417462
8849958581fffff,2016,6.930312,8.772854
8849958581fffff,2017,5.7942147,9.118325
8849958581fffff,2018,5.578766,5.320455
8849958581fffff,2019,4.753132,9.65996
8849958581fffff,2020,7.2266436,8.592018
8849958581fffff,2021,3.4267085,7.379984
8849958581fffff,2022,4.3968525,8.3910265
8849958581fffff,2023,3.5770962,8.247468
8849958581fffff,2024,4.962939,8.866587
8849958583fffff,2016,5.4339714,7.355475
8849958583fffff,2017,6.739272,5.4791675
8849958583fffff,2018,3.573569,3.8610346
8849958583fffff,2019,4.312023,6.6215477
8849958583fffff,2020,3.360861,8.1692915
8849958583fffff,2021,6.143047,5.6604776
8849958583fffff,2022,2.966022,4.921755
8849958583fffff,2023,3.8424802,5.7002954
8849958583fffff,2024,6.1585345,4.0735493
8849958585fffff,2016,4.718348,9.445817
8849958585fffff,2017,4.171487,7.9166193
8849958585fffff,2018,6.3204713,8.762699
8849958585fffff,2019,4.0608077,9.217802
8849958585fffff,2020,5.773815,9.193216
8849958585fffff,2021,4.1250334,8.984418
8849958585fffff,2022,5.9511724,7.7620535
8849958585fffff,2023,5.9882407,7.515177
8849958585fffff,2024,6.9901614,7.8474665
8849958587fffff,2016,5.788172,8.473459
8849958587fffff,2017,6.1296887,8.626711
8849958587fffff,2018,4.052587,4.8780837
8849958587fffff,2019,2.2608833,5.7525125
8849958587fffff,2020,4.1671457,8.915108
8849958587fffff,2021,3.8919423,6.4101233
8849958587fffff,2022,5.030458,7.4948378
8849958587fffff,2023,5.7453856,9.373453
8849958587fffff,2024,4.4184146,7.3735795
8849958589fffff,2016,3.8095183,8.030869
8849958589fffff,2017,3.6818964,3.569667
8849958589fffff,2018,3.852429,2.254233
8849958589fffff,2019,3.8244972,2.195339
8849958589fffff,2020,3.4816227,4.618378
8849958589fffff,2021,3.7154744,3.4261775
8849958589fffff,2022,3.1101313,3.7867212
8849958589fffff,2023,4.1143007,3.2436483
8849958589fffff,2024,4.1603284,3.9752133
884995858bfffff,2016,4.6990194,7.9225717
884995858bfffff,2017,3.8750212,9.058106
884995858bfffff,2018,5.319679,6.7779274
884995858bfffff,2019,3.6886945,9.0338745
884995858bfffff,2020,6.518288,7.5125365
884995858bfffff,2021,5.987793,5.3311205
884995858bfffff,2022,5.8731565,4.9763174
884995858bfffff,2023,3.80636,9.305857
884995858bfffff,2024,4.7322416,7.3841915
884995858dfffff,2016,5.213709,7.9080667
884995858dfffff,2017,2.948436,7.0486164
884995858dfffff,2018,2.978042,5.48312
884995858dfffff,2019,7.2456393,8.57221
884995858dfffff,2020,6.3364143,7.9167933
884995858dfffff,2021,2.5187192,5.408744
884995858dfffff,2022,5.982643,7.3548923
884995858dfffff,2023,3.4446132,6.4335966
884995858dfffff,2024,4.7728553,6.2025337
8849958591fffff,2016,4.813395,9.570901
8849958591fffff,2017,5.2382574,9.079457
8849958591fffff,2018,4.357635,4.060154
8849958591fffff,2019,3.787895,7.940119
8849958591fffff,2020,6.037315,5.3427477
8849958591fffff,2021,5.6389546,4.4952793
8849958591fffff,2022,6.128223,6.8294168
8849958591fffff,2023,5.326554,8.234686
8849958591fffff,2024,6.038689,8.601255
8849958593fffff,2016,3.6071088,3.5063162
8849958593fffff,2017,3.6897476,2.4261398
8849958593fffff,2018,3.5542822,1.7468097
8849958593fffff,2019,3.6561491,1.7106699
8849958593fffff,2020,3.8151917,2.5196178
8849958593fffff,2021,3.8980625,2.7463243
8849958593fffff,2022,3.9399736,2.49076
8849958593fffff,2023,3.8256986,2.465994
8849958593fffff,2024,3.408395,1.6537911
8849958595fffff,2016,5.397571,8.1692
8849958595fffff,2017,4.245149,8.066097
8849958595fffff,2018,3.7773144,2.232667
8849958595fffff,2019,3.6514332,1.7548827
8849958595fffff,2020,3.6640136,3.607913
8849958595fffff,2021,5.1749682,3.8840783
8849958595fffff,2022,3.375939,5.0856614
8849958595fffff,2023,4.114583,5.067435
8849958595fffff,2024,3.5953054,4.2626405
8849958597fffff,2016,5.4780145,8.647866
8849958597fffff,2017,5.12106,8.760079
8849958597fffff,2018,4.5268164,3.7502456
8849958597fffff,2019,5.2039495,8.213319
8849958597fffff,2020,5.5268416,9.41115
8849958597fffff,2021,6.6543345,7.3780313
8849958597fffff,2022,5.4860888,4.670684
8849958597fffff,2023,5.135365,7.325388
8849958597fffff,2024,6.8054533,6.775287
8849958599fffff,2016,4.8960824,9.594706
8849958599fffff,2017,4.919407,9.400266
8849958599fffff,2018,5.487059,9.442523
8849958599fffff,2019,5.0627775,9.643363
8849958599fffff,2020,4.6190076,8.652644
8849958599fffff,2021,4.65454,7.322202
8849958599fffff,2022,4.224967,8.354586
8849958599fffff,2023,5.0828185,9.140805
8849958599fffff,2024,4.509096,8.223567
884995859bfffff,2016,4.9222665,9.334798
884995859bfffff,2017,7.5132127,5.7449174
884995859bfffff,2018,5.6395383,8.47027
884995859bfffff,2019,5.1442113,9.382031
884995859bfffff,2020,5.496811,9.495792
884995859bfffff,2021,6.2252564,5.2898316
884995859bfffff,2022,5.7962046,6.751182
884995859bfffff,2023,5.8053575,6.478859
884995859bfffff,2024,6.4121637,5.9777474
884995859dfffff,2016,5.061983,9.229249
884995859dfffff,2017,4.655995,8.64879
884995859dfffff,2018,4.554119,5.2435646
884995859dfffff,2019,4.384293,4.8662806
884995859dfffff,2020,4.9158473,9.285776
884995859dfffff,2021,6.491999,7.4524603
884995859dfffff,2022,5.1294794,3.9188159
884995859dfffff,2023,4.903918,7.0552454
884995859dfffff,2024,5.4364944,5.692474
88499585a1fffff,2016,4.1709924,8.356085
88499585a1fffff,2017,4.5807257,8.977234
88499585a1fffff,2018,3.897912,5.395552
88499585a1fffff,2019,3.8151202,6.5615854
88499585a1fffff,2020,3.0460894,6.027969
88499585a1fffff,2021,3.0603592,5.3706565
88499585a1fffff,2022,5.535206,5.361977
88499585a1fffff,2023,3.6002536,8.606897
88499585a1fffff,2024,6.4101167,8.360392
88499585a3fffff,2016,4.7675757,8.97373
88499585a3fffff,2017,3.8837385,8.037143
88499585a3fffff,2018,4.192104,7.7352366
88499585a3fffff,2019,4.810156,8.887666
88499585a3fffff,2020,4.1849885,9.173022
88499585a3fffff,2021,6.072984,6.9583125
88499585a3fffff,2022,3.7053297,9.380084
88499585a3fffff,2023,4.9441733,8.266252
88499585a3fffff,2024,6.643124,7.4105296
88499585a5fffff,2016,4.6666064,5.4538374
88499585a5fffff,2017,4.6345854,5.6298666
88499585a5fffff,2018,4.208191,3.105149
88499585a5fffff,2019,3.6630716,3.5787463
88499585a5fffff,2020,3.7535617,4.1995735
88499585a5fffff,2021,5.99988,4.0328465
88499585a5fffff,2022,6.902558,4.1816225
88499585a5fffff,2023,4.829637,4.406293
88499585a5fffff,2024,3.6026058,3.2419205
88499585a7fffff,2016,2.2678335,5.838993
88499585a7fffff,2017,3.775682,5.288152
88499585a7fffff,2018,3.708313,5.020817
88499585a7fffff,2019,3.5535545,4.516372
88499585a7fffff,2020,3.2240932,7.6849947
88499585a7fffff,2021,3.9677675,6.6568
88499585a7fffff,2022,5.3983717,5.633677
88499585a7fffff,2023,6.27859,7.244029
88499585a7fffff,2024,3.6059144,8.812564
88499585a9fffff,2016,3.9493325,8.88378
88499585a9fffff,2017,4.579094,8.806595
88499585a9fffff,2018,5.7082367,6.6856985
88499585a9fffff,2019,4.375114,7.2225504
88499585a9fffff,2020,4.6381288,9.0052185
88499585a9fffff,2021,5.164286,8.31443
88499585a9fffff,2022,7.4787507,4.7862964
88499585a9fffff,2023,5.852533,9.159289
88499585a9fffff,2024,6.7396994,8.266776
88499585abfffff,2016,3.553043,7.9116535
88499585abfffff,2017,4.651865,7.367649
88499585abfffff,2018,3.7329795,2.5399501
88499585abfffff,2019,3.7274973,3.5083156
88499585abfffff,2020,4.2824197,6.751051
88499585abfffff,2021,6.3598847,5.7503424
88499585abfffff,2022,7.7464204,6.4907384
88499585abfffff,2023,5.6076636,5.496984
88499585abfffff,2024,5.0126853,5.329942
88499585adfffff,2016,3.4106638,7.563985
88499585adfffff,2017,3.7756178,7.0204525
88499585adfffff,2018,4.039054,4.0245957
88499585adfffff,2019,3.879645,4.941079
88499585adfffff,2020,5.7358155,7.4853253
88499585adfffff,2021,4.744581,6.181274
88499585adfffff,2022,3.4127047,7.458485
88499585adfffff,2023,3.1096597,7.2700887
88499585adfffff,2024,3.3590016,7.3959875
88499585b1fffff,2016,4.52962,8.860597
88499585b1fffff,2017,8.12725,5.854487
88499585b1fffff,2018,4.149643,5.8491817
88499585b1fffff,2019,7.1390185,7.5541353
88499585b1fffff,2020,8.146562,6.8019686
88499585b1fffff,2021,7.9251866,6.3108387
88499585b1fffff,2022,7.8662305,6.184633
88499585b1fffff,2023,6.4389906,6.170773
88499585b1fffff,2024,5.5451837,4.3564796
88499585b3fffff,2016,4.6513114,7.9512515
88499585b3fffff,2017,3.9305782,8.466444
88499585b3fffff,2018,3.876743,4.040358
88499585b3fffff,2019,4.3134193,3.4609354
88499585b3fffff,2020,3.7518873,3.5743299
88499585b3fffff,2021,5.5296087,3.8527632
88499585b3fffff,2022,4.721658,3.9287663
88499585b3fffff,2023,4.6730905,3.9508913
88499585b3fffff,2024,5.011272,4.002998
88499585b5fffff,2016,2.567891,6.0669646
88499585b5fffff,2017,3.1830795,5.3951626
88499585b5fffff,2018,4.507753,4.1772914
88499585b5fffff,2019,3.0298593,5.1699214
88499585b5fffff,2020,4.3899775,9.231781
88499585b5fffff,2021,4.454012,5.500825
88499585b5fffff,2022,4.0198627,5.2514787
88499585b5fffff,2023,6.088489,5.851795
88499585b5fffff,2024,6.6894736,5.369726
88499585b7fffff,2016,4.7408934,8.660478
88499585b7fffff,2017,4.3214355,8.672134
88499585b7fffff,2018,4.991331,5.4758263
88499585b7fffff,2019,3.6434622,7.1500187
88499585b7fffff,2020,6.017269,8.954051
88499585b7fffff,2021,5.1402473,5.400089
88499585b7fffff,2022,4.53404,6.055288
88499585b7fffff,2023,5.7483554,7.236932
88499585b7fffff,2024,5.520694,5.6548266
88499585b9fffff,2016,4.123247,8.7751465
88499585b9fffff,2017,4.4932313,7.6315703
88499585b9fffff,2018,4.81696,4.5078783
88499585b9fffff,2019,4.0437264,7.033094
88499585b9fffff,2020,4.1757665,9.215712
88499585b9fffff,2021,5.777365,8.921737
88499585b9fffff,2022,6.2547708,7.2830324
88499585b9fffff,2023,4.293333,6.838331
88499585b9fffff,2024,3.8283975,6.305096
88499585bbfffff,2016,3.7101078,7.6987796
88499585bbfffff,2017,3.6370738,7.7732825
88499585bbfffff,2018,4.3104033,3.470482
88499585bbfffff,2019,4.1158776,3.0542278
88499585bbfffff,2020,4.988856,3.7042885
88499585bbfffff,2021,3.9839604,4.13629
88499585bbfffff,2022,3.7226744,4.4845104
88499585bbfffff,2023,3.8488941,4.1676
88499585bbfffff,2024,4.4242797,4.0775485
88499585bdfffff,2016,4.9451504,9.618506
88499585bdfffff,2017,5.3375373,8.924317
88499585bdfffff,2018,5.7952185,8.331012
88499585bdfffff,2019,4.9717317,9.385697
88499585bdfffff,2020,4.080617,9.077589
88499585bdfffff,2021,7.169742,8.850731
88499585bdfffff,2022,6.3395777,8.394667
88499585bdfffff,2023,6.0321317,7.66718
88499585c1fffff,2016,2.0035658,5.3124228
88499585c1fffff,2017,2.1627195,5.491108
88499585c1fffff,2018,3.7867527,5.5086737
88499585c1fffff,2019,2.7943864,7.069433
88499585c1fffff,2020,5.911854,6.2921352
88499585c1fffff,2021,3.6723936,6.2426577
88499585c1fffff,2022,4.8737473,4.159931
88499585c1fffff,2023,5.245283,5.7427115
88499585c1fffff,2024,3.3602452,7.8636513
88499585c3fffff,2016,4.108225,8.922731
88499585c3fffff,2017,2.4038606,5.561413
88499585c3fffff,2018,4.4633045,4.823073
88499585c3fffff,2019,4.267138,8.868043
88499585c3fffff,2020,5.827759,5.1203413
88499585c3fffff,2021,6.72443,7.7375374
88499585c3fffff,2022,2.2471638,5.2466717
88499585c3fffff,2023,3.5767255,8.309321
88499585c3fffff,2024,6.583685,8.746233
88499585c5fffff,2016,4.3591576,7.777075
88499585c5fffff,2017,4.113245,8.382501
88499585c5fffff,2018,4.596102,8.486029
88499585c5fffff,2019,5.9698567,9.161835
88499585c5fffff,2020,4.4912467,8.80476
88499585c5fffff,2021,4.0100126,7.550208
88499585c5fffff,2022,5.173795,6.522659
88499585c5fffff,2023,5.9111814,6.8065047
88499585c5fffff,2024,5.216927,9.162368
88499585c7fffff,2016,3.0695815,7.138381
88499585c7fffff,2017,5.5070634,9.378852
88499585c7fffff,2018,5.2175193,5.2834554
88499585c7fffff,2019,4.296343,8.113306
88499585c7fffff,2020,4.991343,8.49629
88499585c7fffff,2021,4.599183,6.757596
88499585c7fffff,2022,7.046111,9.00493
88499585c7fffff,2023,5.437116,6.8470263
88499585c7fffff,2024,4.3808956,5.368322
88499585c9fffff,2016,6.3551664,8.868329
88499585c9fffff,2017,2.408261,5.7482004
88499585c9fffff,2018,4.413237,4.450232
88499585c9fffff,2019,4.4062667,8.040019
88499585c9fffff,2020,3.3767018,7.859704
88499585c9fffff,2021,4.15743,7.9934235
88499585c9fffff,2022,5.105862,5.385651
88499585c9fffff,2023,4.467586,5.9909053
88499585c9fffff,2024,2.7396252,5.3904457
88499585cbfffff,2016,7.657664,6.760699
88499585cbfffff,2017,7.0781536,7.1058135
88499585cbfffff,2018,4.8592105,4.429063
88499585cbfffff,2019,5.3063884,7.8619165
88499585cbfffff,2020,7.2447386,4.183407
88499585cbfffff,2021,7.4894185,4.3718777
88499585cbfffff,2022,7.3030066,3.9705427
88499585cbfffff,2023,5.0697894,7.153371
88499585cbfffff,2024,5.1098757,5.304833
88499585cdfffff,2016,5.218428,7.653715
88499585cdfffff,2017,2.1761904,5.829293
88499585cdfffff,2018,5.066987,5.733559
88499585cdfffff,2019,4.385253,9.100566
88499585cdfffff,2020,5.488292,8.943646
88499585cdfffff,2021,5.1618257,8.48032
88499585cdfffff,2022,5.8016963,5.843042
88499585cdfffff,2023,6.267389,9.028108
88499585cdfffff,2024,3.7356672,8.707291
88499585d1fffff,2016,3.1490185,6.894737
88499585d1fffff,2018,5.2969522,5.376282
88499585d1fffff,2019,5.285539,7.4116087
88499585d1fffff,2020,6.7714753,7.7013607
88499585d1fffff,2021,4.8829703,4.2654033
88499585d1fffff,2022,5.126443,4.8018894
88499585d1fffff,2023,5.832143,5.19407
88499585d1fffff,2024,5.92093,7.8717146
88499585d3fffff,2016,5.0612326,9.152208
88499585d3fffff,2017,4.686914,9.156142
88499585d3fffff,2018,4.5656123,5.4698367
88499585d3fffff,2019,4.9409966,7.250846
88499585d3fffff,2020,6.137198,5.584703
88499585d3fffff,2021,4.688907,4.238521
88499585d3fffff,2022,4.943355,4.110146
88499585d3fffff,2023,5.362264,4.237027
88499585d3fffff,2024,4.756622,4.726518
88499585d5fffff,2016,4.6780214,8.038437
88499585d5fffff,2017,4.9078717,5.6733813
88499585d5fffff,2018,4.339194,4.663056
88499585d5fffff,2019,3.6387143,6.684365
88499585d5fffff,2020,5.9718356,9.175574
88499585d5fffff,2021,5.1910577,4.7288704
88499585d5fffff,2022,3.0164921,4.8970504
88499585d5fffff,2023,4.7868204,4.9654512
88499585d5fffff,2024,3.9927063,7.434869
88499585d7fffff,2016,6.6835237,8.64849
88499585d7fffff,2017,7.506185,7.63834
88499585d7fffff,2018,5.022673,5.2554555
88499585d7fffff,2019,4.6753764,9.280002
88499585d7fffff,2020,5.3547335,9.495942
88499585d7fffff,2021,5.0356493,4.95807
88499585d7fffff,2022,6.31244,5.071541
88499585d7fffff,2023,3.5395193,8.606887
88499585d7fffff,2024,3.6095686,7.95656
88499585d9fffff,2016,5.9418197,7.7786446
88499585d9fffff,2017,4.4872117,7.5894694
88499585d9fffff,2018,4.810643,4.3709283
88499585d9fffff,2019,4.0485196,6.314106
88499585d9fffff,2020,7.1031303,7.535284
88499585d9fffff,2021,4.909765,7.3697414
88499585d9fffff,2022,5.65741,5.7403035
88499585d9fffff,2023,5.4464436,4.8364177
88499585d9fffff,2024,6.243689,5.177535
88499585dbfffff,2016,5.195366,7.390437
88499585dbfffff,2017,6.881229,6.2136674
88499585dbfffff,2018,4.452808,7.979127
88499585dbfffff,2019,6.432221,8.734196
88499585dbfffff,2020,5.550752,3.244858
88499585dbfffff,2021,5.4342775,6.8424587
88499585dbfffff,2022,5.280242,4.0113916
88499585dbfffff,2023,6.102858,6.9592137
88499585dbfffff,2024,4.473063,6.5399823
88499585ddfffff,2016,4.87574,9.465145
88499585ddfffff,2017,7.4310474,5.044832
88499585ddfffff,2018,4.0296865,6.214316
88499585ddfffff,2019,4.4213676,6.731901
88499585ddfffff,2020,5.9110913,8.266311
88499585ddfffff,2021,5.4780316,4.441769
88499585ddfffff,2022,5.923092,6.573901
88499585ddfffff,2023,5.9949584,4.345281
88499585ddfffff,2024,5.491595,7.711021
88499585e1fffff,2016,2.8329246,5.257157
88499585e1fffff,2017,8.402799,6.455363
88499585e1fffff,2018,4.847876,6.20856
88499585e1fffff,2019,4.5572677,4.8611693
88499585e1fffff,2020,5.667166,6.2262645
88499585e1fffff,2021,5.7473593,3.5670857
88499585e1fffff,2022,8.204255,5.485143
88499585e1fffff,2023,6.74176,4.268069
88499585e1fffff,2024,7.2816443,5.972936
88499585e3fffff,2016,5.067896,8.139466
88499585e3fffff,2017,8.329987,6.5181055
88499585e3fffff,2018,4.787734,8.396674
88499585e3fffff,2019,6.123039,8.089888
88499585e3fffff,2020,6.020469,6.766105
88499585e3fffff,2021,7.334342,7.8787174
88499585e3fffff,2022,7.183634,7.592381
88499585e3fffff,2023,7.928265,5.7994537
88499585e3fffff,2024,4.3025517,8.575108
88499585e5fffff,2016,5.7099133,8.083475
88499585e5fffff,2017,8.07866,6.270992
88499585e5fffff,2018,7.8804774,5.7224064
88499585e5fffff,2019,3.9203792,4.3918986
88499585e5fffff,2020,3.3749208,6.872435
88499585e5fffff,2021,7.4361014,5.439745
88499585e5fffff,2022,7.4575744,7.5362315
88499585e5fffff,2023,2.5813951,5.396551
88499585e5fffff,2024,6.460293,7.024989
88499585e7fffff,2016,2.3104188,5.673093
88499585e7fffff,2017,3.588741,7.0202065
88499585e7fffff,2018,6.6621547,3.8480382
88499585e7fffff,2019,2.6775584,5.4764175
88499585e7fffff,2020,3.8046591,7.3745728
88499585e7fffff,2021,7.185853,5.1900554
88499585e7fffff,2022,4.867947,6.9583225
88499585e7fffff,2023,6.2837143,5.5036373
88499585e7fffff,2024,5.3632507,7.881178
88499585e9fffff,2016,5.6229258,7.313344
88499585e9fffff,2017,2.7955806,6.2121325
88499585e9fffff,2018,5.03819,4.9920907
88499585e9fffff,2019,5.7644696,9.100101
88499585e9fffff,2020,4.9024673,9.322269
88499585e9fffff,2021,5.99462,4.6506276
88499585e9fffff,2022,4.786976,4.3066015
88499585e9fffff,2023,6.005255,5.101605
88499585e9fffff,2024,5.3057466,8.781128
88499585ebfffff,2016,3.776189,7.870053
88499585ebfffff,2017,4.237196,8.331988
88499585ebfffff,2018,4.480977,8.015427
88499585ebfffff,2019,4.1231875,6.2528076
88499585ebfffff,2020,4.839813,5.934423
88499585ebfffff,2021,4.681788,5.8502173
88499585ebfffff,2022,3.0586932,5.174149
88499585ebfffff,2023,3.4549694,6.0908947
88499585ebfffff,2024,5.2368126,8.222873
88499585edfffff,2016,5.2984076,7.2181454
88499585edfffff,2017,8.158945,6.411596
88499585edfffff,2018,4.6229863,4.3560686
88499585edfffff,2019,3.5866585,4.9389195
88499585edfffff,2020,2.829345,6.2602596
88499585edfffff,2021,3.5365481,5.293328
88499585edfffff,2022,5.974793,3.847436
88499585edfffff,2023,5.1314573,5.806582
88499585edfffff,2024,5.511296,7.2662134
8849958609fffff,2020,8.080033,6.8184853
8849958609fffff,2021,7.454072,5.5793467
8849958609fffff,2024,6.6021557,6.87144
8849958623fffff,2016,5.8763113,7.7369394
8849958623fffff,2017,6.573964,8.158349
8849958623fffff,2018,5.901351,7.7993164
8849958623fffff,2019,5.9475565,8.484432
8849958623fffff,2020,6.139826,7.2221065
8849958623fffff,2021,7.473616,8.111692
8849958623fffff,2022,5.768861,7.0791507
8849958623fffff,2023,6.703044,6.611732
8849958623fffff,2024,7.1223536,6.5552783
8849958627fffff,2016,5.2221932,8.2353945
8849958627fffff,2018,6.027781,8.586906
8849958627fffff,2019,3.7010658,8.276883
8849958627fffff,2020,7.660778,5.01704
8849958627fffff,2021,5.0150175,4.343327
884995862dfffff,2017,4.9251766,8.820962
884995862dfffff,2018,6.4884596,8.547855
884995862dfffff,2020,7.4880986,4.6677375
884995862dfffff,2021,7.7278466,7.588321
884995862dfffff,2022,7.708845,5.100002
884995862dfffff,2024,7.0724506,7.529538
8849958643fffff,2016,6.401424,7.5068645
8849958643fffff,2018,5.9367747,9.253966
8849958643fffff,2019,5.448988,8.957576
8849958643fffff,2020,7.7995267,6.2467284
8849958643fffff,2021,7.2657146,6.0257096
884995865dfffff,2016,7.271543,8.378263
884995865dfffff,2018,7.754757,6.4202595
884995865dfffff,2020,7.597067,7.0531116
884995865dfffff,2021,7.3842006,7.5320377
884995865dfffff,2022,7.0633845,7.9315853
884995865dfffff,2023,6.1613064,7.548286
8849958681fffff,2016,5.152077,7.6656895
8849958681fffff,2017,5.595596,6.797178
8849958681fffff,2018,4.258474,7.9655366
8849958681fffff,2019,5.1698737,8.368406
8849958681fffff,2020,6.150294,8.1587105
8849958681fffff,2021,5.760641,8.571839
8849958681fffff,2022,5.030183,7.141643
8849958681fffff,2023,4.7572246,6.0118814
8849958681fffff,2024,5.9126487,6.4927344
8849958683fffff,2016,7.246033,5.7660704
8849958683fffff,2017,7.535701,5.745201
8849958683fffff,2018,5.6691523,8.361875
8849958683fffff,2019,5.474873,7.2426057
8849958683fffff,2020,6.7093587,6.416981
8849958683fffff,2021,4.5820765,7.509133
8849958683fffff,2022,3.6455863,8.377342
8849958683fffff,2023,2.7837105,7.1616573
8849958683fffff,2024,6.1395884,7.0729046
8849958685fffff,2016,4.8093166,7.457375
8849958685fffff,2017,5.5431933,7.607278
8849958685fffff,2018,4.632083,6.8984485
8849958685fffff,2019,5.765837,8.6596155
8849958685fffff,2020,3.913557,8.474118
8849958685fffff,2021,6.121388,7.189253
8849958685fffff,2022,5.4868493,6.4882536
8849958685fffff,2023,3.0856876,6.5076118
8849958685fffff,2024,3.2065892,7.34375
8849958687fffff,2016,5.622591,6.318525
8849958687fffff,2017,4.1789436,9.108878
8849958687fffff,2018,6.06328,8.316037
8849958687fffff,2019,5.92809,7.826912
8849958687fffff,2020,5.2754455,8.190238
8849958687fffff,2021,6.740252,7.069826
8849958687fffff,2022,6.4960194,8.311115
8849958687fffff,2023,6.5899525,6.5316434
8849958687fffff,2024,6.9814253,7.0912724
8849958689fffff,2016,6.226884,8.186525
8849958689fffff,2017,6.954081,6.134482
8849958689fffff,2018,3.0397184,7.1894317
8849958689fffff,2019,4.800445,7.1316333
8849958689fffff,2020,8.094501,5.7014227
8849958689fffff,2021,6.7359557,6.701362
8849958689fffff,2022,2.9295971,7.128613
8849958689fffff,2023,2.7610762,7.0707307
8849958689fffff,2024,6.952195,6.4597197
884995868bfffff,2016,7.1763926,7.511533
884995868bfffff,2017,8.084686,6.724875
884995868bfffff,2018,4.2157044,8.2331705
884995868bfffff,2019,7.84315,6.383401
884995868bfffff,2020,4.7065444,7.833898
884995868bfffff,2021,7.09637,8.281443
884995868bfffff,2022,4.6967645,5.488273
884995868bfffff,2023,6.5685835,6.0372887
884995868bfffff,2024,6.073139,7.595594
884995868dfffff,2016,5.074722,9.449814
884995868dfffff,2017,5.3962045,8.494331
884995868dfffff,2018,6.7248926,8.166098
884995868dfffff,2019,7.6343417,6.2434273
884995868dfffff,2020,5.93873,8.292706
884995868dfffff,2021,5.1533,8.531809
884995868dfffff,2022,4.782349,6.8228755
884995868dfffff,2023,4.7905235,7.7412853
884995868dfffff,2024,5.2908974,7.709668
8849958691fffff,2016,3.6537936,8.096149
8849958691fffff,2018,5.9045653,4.832641
8849958691fffff,2019,7.2632494,8.055151
8849958691fffff,2020,7.1008105,5.9421086
