h3_8,año_hecho,cm_transeunte,cm_vehiculo,cm_negocio,cm_repartidor,cm_metro,cm_violacion,cm_homicidio,cm_microbus,cm_lesiones,cm_casa,hr_madrugada,hr_manana,hr_tarde,hr_noche,ds_0,ds_1,ds_2,ds_3,ds_4,ds_5,ds_6,log_n
8849958e0dfffff,2016,0.2727272727272727,0.5454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,2.4849066497880004
8849958e0dfffff,2018,0.29411764705882354,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.47058823529411764,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.23529411764705882,2.8903717578961645
8849958e0dfffff,2019,0.21428571428571427,0.25,0.25,0.0,0.07142857142857142,0.03571428571428571,0.0,0.17857142857142858,0.0,0.0,0.10714285714285714,0.21428571428571427,0.35714285714285715,0.32142857142857145,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.03571428571428571,0.25,0.07142857142857142,0.10714285714285714,3.367295829986474
8849958e0dfffff,2020,0.10714285714285714,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.5,0.07142857142857142,0.17857142857142858,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.25,3.367295829986474
8849958e0dfffff,2021,0.2631578947368421,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0,0.21052631578947367,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.10526315789473684,0.42105263157894735,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.21052631578947367,0.0,2.995732273553991
8849958e0dfffff,2022,0.26666666666666666,0.2,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.6,0.0,0.2,0.2,0.06666666666666667,0.2,0.2,0.13333333333333333,2.772588722239781
8849958e0dfffff,2023,0.15,0.3,0.35,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25,0.3,0.45,0.15,0.25,0.2,0.0,0.2,0.15,0.05,3.044522437723423
8849958e13fffff,2016,0.3484848484848485,0.3333333333333333,0.09090909090909091,0.07575757575757576,0.0,0.015151515151515152,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.24242424242424243,0.3939393939393939,0.21212121212121213,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.10606060606060606,0.10606060606060606,0.045454545454545456,4.204692619390966
8849958e13fffff,2017,0.3333333333333333,0.3968253968253968,0.047619047619047616,0.09523809523809523,0.0,0.015873015873015872,0.07936507936507936,0.015873015873015872,0.0,0.015873015873015872,0.14285714285714285,0.1746031746031746,0.42857142857142855,0.25396825396825395,0.1111111111111111,0.20634920634920634,0.14285714285714285,0.1746031746031746,0.1746031746031746,0.09523809523809523,0.09523809523809523,4.1588830833596715
8849958e13fffff,2018,0.3877551020408163,0.30612244897959184,0.08163265306122448,0.09183673469387756,0.0,0.02040816326530612,0.07142857142857142,0.01020408163265306,0.02040816326530612,0.01020408163265306,0.12244897959183673,0.22448979591836735,0.32653061224489793,0.32653061224489793,0.1326530612244898,0.17346938775510204,0.16326530612244897,0.09183673469387756,0.16326530612244897,0.17346938775510204,0.10204081632653061,4.59511985013459
8849958e13fffff,2019,0.4482758620689655,0.27586206896551724,0.05172413793103448,0.06896551724137931,0.0,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.034482758620689655,0.15517241379310345,0.25862068965517243,0.3620689655172414,0.22413793103448276,0.08620689655172414,0.15517241379310345,0.1724137931034483,0.15517241379310345,0.10344827586206896,0.1896551724137931,0.13793103448275862,4.07753744390572
8849958e13fffff,2020,0.3333333333333333,0.3541666666666667,0.041666666666666664,0.0625,0.0,0.08333333333333333,0.10416666666666667,0.0,0.0,0.020833333333333332,0.14583333333333334,0.22916666666666666,0.2916666666666667,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.22916666666666666,0.14583333333333334,0.0625,0.125,0.1875,3.8918202981106265
8849958e13fffff,2021,0.4883720930232558,0.23255813953488372,0.09302325581395349,0.023255813953488372,0.0,0.046511627906976744,0.09302325581395349,0.0,0.023255813953488372,0.0,0.20930232558139536,0.13953488372093023,0.32558139534883723,0.32558139534883723,0.23255813953488372,0.18604651162790697,0.16279069767441862,0.18604651162790697,0.13953488372093023,0.023255813953488372,0.06976744186046512,3.784189633918261
8849958e13fffff,2022,0.47619047619047616,0.16666666666666666,0.11904761904761904,0.023809523809523808,0.0,0.023809523809523808,0.16666666666666666,0.023809523809523808,0.0,0.0,0.07142857142857142,0.21428571428571427,0.38095238095238093,0.3333333333333333,0.14285714285714285,0.11904761904761904,0.2857142857142857,0.11904761904761904,0.16666666666666666,0.14285714285714285,0.023809523809523808,3.7612001156935624
8849958e13fffff,2023,0.3333333333333333,0.4166666666666667,0.05555555555555555,0.08333333333333333,0.0,0.05555555555555555,0.027777777777777776,0.0,0.0,0.027777777777777776,0.1388888888888889,0.16666666666666666,0.4444444444444444,0.25,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.19444444444444445,0.1111111111111111,0.1111111111111111,0.19444444444444445,3.6109179126442243
8849958e13fffff,2024,0.391304347826087,0.30434782608695654,0.0,0.043478260869565216,0.0,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.0,0.0,0.2608695652173913,0.043478260869565216,0.43478260869565216,0.2608695652173913,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.30434782608695654,0.17391304347826086,3.1780538303479458
