h3_8,año_hecho,umap_1,umap_2
8849958567fffff,2022,13.641165,1.2342538
8849958567fffff,2023,14.5308485,1.2097349
8849958567fffff,2024,10.7657795,2.935891
8849958581fffff,2016,11.7332,5.576428
8849958581fffff,2017,13.459267,5.205624
8849958581fffff,2018,10.978444,0.37476733
8849958581fffff,2019,13.827999,5.5244904
8849958581fffff,2020,11.206979,5.569747
8849958581fffff,2021,12.248215,1.4849979
8849958581fffff,2022,12.464538,3.6493208
8849958581fffff,2023,13.462908,2.845544
8849958581fffff,2024,13.175546,4.633372
8849958583fffff,2016,11.707969,3.975025
8849958583fffff,2017,8.963795,-0.7292668
8849958583fffff,2018,9.203537,-0.8844847
8849958583fffff,2019,11.07087,0.48969975
8849958583fffff,2020,12.724821,1.7844491
8849958583fffff,2021,10.039871,1.622501
8849958583fffff,2022,9.1183405,2.6356611
8849958583fffff,2023,10.599395,1.7828609
8849958583fffff,2024,9.41513,1.6014717
8849958585fffff,2016,13.22969,4.7693887
8849958585fffff,2017,13.893439,3.0706425
8849958585fffff,2018,12.472426,5.5722384
8849958585fffff,2019,13.911489,5.2218013
8849958585fffff,2020,13.131665,5.304852
8849958585fffff,2021,14.460265,3.6662292
8849958585fffff,2022,12.432622,4.292905
8849958585fffff,2023,10.897456,4.0161614
8849958585fffff,2024,12.382817,5.1507907
8849958587fffff,2016,12.365284,4.7380357
8849958587fffff,2017,12.191471,4.835424
8849958587fffff,2018,11.421728,0.081978165
8849958587fffff,2019,11.89588,-0.70667547
8849958587fffff,2020,13.119241,4.7057896
8849958587fffff,2021,12.134627,1.4526516
8849958587fffff,2022,11.737072,4.6141124
8849958587fffff,2023,14.159585,5.0541654
8849958587fffff,2024,13.461556,2.980722
8849958589fffff,2016,13.821913,2.8355758
8849958589fffff,2017,9.058533,-0.82245076
8849958589fffff,2018,8.03581,-1.3240714
8849958589fffff,2019,7.9442325,-1.5170833
8849958589fffff,2020,9.719619,-0.81904846
8849958589fffff,2021,9.051736,-1.1444137
8849958589fffff,2022,8.774355,-1.1944329
8849958589fffff,2023,8.902366,-0.8495043
8849958589fffff,2024,8.709862,-0.3974348
884995858bfffff,2016,12.633597,4.640846
884995858bfffff,2017,13.350631,2.9611573
884995858bfffff,2018,9.798646,3.478916
884995858bfffff,2019,13.909479,5.438034
884995858bfffff,2020,9.06894,2.8220859
884995858bfffff,2021,9.759402,1.1194165
884995858bfffff,2022,9.673396,1.4584227
884995858bfffff,2023,13.89193,5.4814925
884995858bfffff,2024,10.266506,1.3870684
884995858dfffff,2016,10.93657,4.716581
884995858dfffff,2017,12.147938,2.857716
884995858dfffff,2018,11.590639,0.26225123
884995858dfffff,2019,11.170599,5.5671153
884995858dfffff,2020,10.510287,2.1485457
884995858dfffff,2021,11.433248,-0.69784105
884995858dfffff,2022,10.035013,2.462514
884995858dfffff,2023,12.7222185,1.7624829
884995858dfffff,2024,11.885442,2.4074538
8849958591fffff,2016,13.300075,4.9552155
8849958591fffff,2017,14.592042,4.264104
8849958591fffff,2018,10.351205,0.25540257
8849958591fffff,2019,13.6547575,2.6546125
8849958591fffff,2020,10.068897,0.9963254
8849958591fffff,2021,10.053259,1.3053849
8849958591fffff,2022,9.982205,3.4822724
8849958591fffff,2023,13.467973,4.080338
8849958591fffff,2024,12.734725,4.888089
8849958593fffff,2016,9.102872,-1.025998
8849958593fffff,2017,8.457561,-1.2881209
8849958593fffff,2018,7.248653,-1.8750762
8849958593fffff,2019,7.157856,-2.0243607
8849958593fffff,2020,8.049785,-1.1550579
8849958593fffff,2021,8.385834,-0.84312344
8849958593fffff,2022,8.053258,-0.81376207
8849958593fffff,2023,7.413785,-1.4952649
8849958593fffff,2024,6.9006934,-1.9789964
8849958595fffff,2016,13.196053,3.9875004
8849958595fffff,2017,9.098861,-0.9619866
8849958595fffff,2018,8.056346,-1.303539
8849958595fffff,2019,7.1597824,-2.040363
8849958595fffff,2020,9.594021,-0.55213743
8849958595fffff,2021,8.525336,0.46201506
8849958595fffff,2022,11.089397,-0.57063013
8849958595fffff,2023,10.567166,0.88355476
8849958595fffff,2024,9.95047,-0.4547889
8849958597fffff,2016,13.819113,4.8651333
8849958597fffff,2017,13.655004,4.755923
8849958597fffff,2018,12.820238,3.822969
8849958597fffff,2019,13.437058,4.2140627
8849958597fffff,2020,13.337014,5.564322
8849958597fffff,2021,12.579172,4.618076
8849958597fffff,2022,9.68386,2.0934052
8849958597fffff,2023,12.293985,3.8917947
8849958597fffff,2024,12.177885,4.0155377
8849958599fffff,2016,13.214163,4.8076806
8849958599fffff,2017,13.325293,4.914158
8849958599fffff,2018,14.074355,5.3870654
8849958599fffff,2019,13.427153,5.137132
8849958599fffff,2020,14.287598,3.771419
8849958599fffff,2021,11.772793,2.6688275
8849958599fffff,2022,14.532382,4.3663936
8849958599fffff,2023,13.478708,4.8319516
8849958599fffff,2024,13.689585,4.651515
884995859bfffff,2016,13.457708,5.019446
884995859bfffff,2017,13.98516,1.1380998
884995859bfffff,2018,13.499038,4.4676433
884995859bfffff,2019,13.1357,4.9284477
884995859bfffff,2020,14.299458,5.0948734
884995859bfffff,2021,10.704137,2.9784276
884995859bfffff,2022,11.525222,3.0055368
884995859bfffff,2023,11.404876,3.4602096
884995859bfffff,2024,12.74543,5.5917397
884995859dfffff,2016,13.448557,4.9926734
884995859dfffff,2017,14.60454,3.1298547
884995859dfffff,2018,10.189017,0.7183535
884995859dfffff,2019,8.93286,-0.60263413
884995859dfffff,2020,14.463825,4.2795653
884995859dfffff,2021,8.415989,-0.38692826
884995859dfffff,2022,8.823585,0.7358074
884995859dfffff,2023,9.267963,0.07485121
884995859dfffff,2024,10.217165,1.9279258
88499585a1fffff,2016,13.642201,3.5890527
88499585a1fffff,2017,14.60826,4.2228627
88499585a1fffff,2018,11.402568,0.9060774
88499585a1fffff,2019,12.001199,0.7136308
88499585a1fffff,2020,12.844668,1.955791
88499585a1fffff,2021,10.93716,3.4787903
88499585a1fffff,2022,10.232212,1.0648862
88499585a1fffff,2023,13.988403,3.337479
88499585a1fffff,2024,13.934626,3.3771565
88499585a3fffff,2016,13.555421,4.6540513
88499585a3fffff,2017,13.363954,3.106675
88499585a3fffff,2018,13.846985,3.0322459
88499585a3fffff,2019,14.103987,4.223198
88499585a3fffff,2020,14.096649,4.4522758
88499585a3fffff,2021,11.966641,3.5831182
88499585a3fffff,2022,13.653195,5.505919
88499585a3fffff,2023,13.137085,4.1120677
88499585a3fffff,2024,9.549831,3.7686744
88499585a5fffff,2016,11.381068,0.6832854
88499585a5fffff,2017,11.859545,0.5481204
88499585a5fffff,2018,9.344297,-1.0547559
88499585a5fffff,2019,9.170205,-1.0575244
88499585a5fffff,2020,9.184,-0.8966213
88499585a5fffff,2021,9.61612,0.7354762
88499585a5fffff,2022,9.049465,-0.4966631
88499585a5fffff,2023,12.010325,0.5070921
88499585a5fffff,2024,8.797728,-1.2784083
88499585a7fffff,2016,14.723317,3.8359768
88499585a7fffff,2017,13.145546,2.1785736
88499585a7fffff,2018,11.291736,0.27513206
88499585a7fffff,2019,11.237478,-0.35653713
88499585a7fffff,2020,12.815846,1.883765
88499585a7fffff,2021,12.99082,1.6140867
88499585a7fffff,2022,10.312792,1.9073437
88499585a7fffff,2023,9.46637,2.9945204
88499585a7fffff,2024,14.149368,5.26713
88499585a9fffff,2016,14.49565,3.598564
88499585a9fffff,2017,14.645236,2.7609775
88499585a9fffff,2018,10.203603,1.7640764
88499585a9fffff,2019,13.491427,2.1525478
88499585a9fffff,2020,14.545396,4.383063
88499585a9fffff,2021,13.501381,4.368291
88499585a9fffff,2022,13.238331,0.0776562
88499585a9fffff,2023,13.001019,5.370239
88499585a9fffff,2024,11.369804,5.0769606
88499585abfffff,2016,13.38193,2.2364733
88499585abfffff,2017,11.6557455,1.3686893
88499585abfffff,2018,8.254707,-1.3228683
88499585abfffff,2019,8.959523,-1.0544317
88499585abfffff,2020,11.820919,1.1775117
88499585abfffff,2021,11.489605,2.5078313
88499585abfffff,2022,11.601447,3.3799438
88499585abfffff,2023,9.723971,1.0404911
88499585abfffff,2024,9.685927,1.3615334
88499585adfffff,2016,13.55642,2.5642412
88499585adfffff,2017,13.471376,1.302244
88499585adfffff,2018,9.8171015,-0.35119426
88499585adfffff,2019,9.208176,-0.74760616
88499585adfffff,2020,9.990041,1.8930438
88499585adfffff,2021,12.386115,1.2321303
88499585adfffff,2022,12.912567,2.4503765
88499585adfffff,2023,12.217949,1.453797
88499585adfffff,2024,8.747041,-0.59422106
88499585b1fffff,2016,14.670868,3.656235
88499585b1fffff,2017,14.13407,1.1475401
88499585b1fffff,2018,11.587464,1.1612781
88499585b1fffff,2019,11.064532,4.8056107
88499585b1fffff,2020,14.13572,1.4731882
88499585b1fffff,2021,13.816796,1.8828886
88499585b1fffff,2022,11.868805,3.3021035
88499585b1fffff,2023,11.677992,2.488437
88499585b1fffff,2024,10.754736,2.334968
88499585b3fffff,2016,13.19351,3.4402544
88499585b3fffff,2017,14.441804,3.9891999
88499585b3fffff,2018,10.669503,-0.08369963
88499585b3fffff,2019,9.208463,-0.5199544
88499585b3fffff,2020,9.11027,-0.90305865
88499585b3fffff,2021,9.9465065,0.31108743
88499585b3fffff,2022,10.623047,0.37840435
88499585b3fffff,2023,9.472311,0.10742483
88499585b3fffff,2024,9.948649,1.001717
88499585b5fffff,2016,14.398921,4.0401964
88499585b5fffff,2017,13.968494,1.7634498
88499585b5fffff,2018,11.639494,-0.08947825
88499585b5fffff,2019,12.688522,0.2779589
88499585b5fffff,2020,14.459064,2.837189
88499585b5fffff,2021,12.548636,1.9751031
88499585b5fffff,2022,10.385426,2.8409686
88499585b5fffff,2023,11.497271,2.3017926
88499585b5fffff,2024,11.613582,0.7133368
88499585b7fffff,2016,14.641608,4.221764
88499585b7fffff,2017,14.467958,4.2996554
88499585b7fffff,2018,11.320676,1.5372916
88499585b7fffff,2019,12.288685,1.38747
88499585b7fffff,2020,14.0695095,3.4416678
88499585b7fffff,2021,12.081365,0.15552737
88499585b7fffff,2022,10.755201,3.2379205
88499585b7fffff,2023,10.707258,4.0198565
88499585b7fffff,2024,10.005906,1.8396698
88499585b9fffff,2016,14.294731,4.548409
88499585b9fffff,2017,11.491087,1.1152782
88499585b9fffff,2018,10.395958,1.6552631
88499585b9fffff,2019,11.719311,0.8530145
88499585b9fffff,2020,13.72248,4.5616727
88499585b9fffff,2021,13.851907,4.2079563
88499585b9fffff,2022,10.470326,3.9513779
88499585b9fffff,2023,10.91448,0.8910221
88499585b9fffff,2024,11.353893,0.597524
88499585bbfffff,2016,13.72089,2.6148427
88499585bbfffff,2017,11.159336,-0.19663681
88499585bbfffff,2018,9.724612,-0.4036927
88499585bbfffff,2019,8.886971,-0.8817775
88499585bbfffff,2020,8.96491,0.90467334
88499585bbfffff,2021,9.843306,-0.280917
88499585bbfffff,2022,10.697589,0.07090781
88499585bbfffff,2023,9.538989,-0.17925556
88499585bbfffff,2024,8.633478,-0.13561107
88499585bdfffff,2016,13.130934,4.8355594
88499585bdfffff,2017,12.50664,4.5002265
88499585bdfffff,2018,11.164724,0.8120545
88499585bdfffff,2019,13.156542,4.9353685
88499585bdfffff,2020,14.523067,3.8777206
88499585bdfffff,2021,11.467649,5.707069
88499585bdfffff,2022,11.75042,5.400542
88499585bdfffff,2023,11.779689,4.180223
88499585c1fffff,2016,11.372414,-1.2463907
88499585c1fffff,2017,11.5814495,-0.7900999
88499585c1fffff,2018,11.27016,0.055754013
88499585c1fffff,2019,12.406185,2.1187017
88499585c1fffff,2020,11.972481,1.807459
88499585c1fffff,2021,12.110617,2.163048
88499585c1fffff,2022,10.521604,0.9194466
88499585c1fffff,2023,10.179708,1.5457788
88499585c1fffff,2024,13.089903,2.2022316
88499585c3fffff,2016,14.278712,3.872861
88499585c3fffff,2017,11.595025,-0.8639079
88499585c3fffff,2018,11.207549,0.2734693
88499585c3fffff,2019,14.460015,3.3888898
88499585c3fffff,2020,9.62002,1.3786108
88499585c3fffff,2021,10.383772,4.482672
88499585c3fffff,2022,11.247715,-1.3053738
88499585c3fffff,2023,13.070204,2.2249894
88499585c3fffff,2024,11.901438,5.3953424
88499585c5fffff,2016,12.836779,3.3605645
88499585c5fffff,2017,13.350209,2.67525
88499585c5fffff,2018,13.803333,3.415448
88499585c5fffff,2019,13.093988,5.5914326
88499585c5fffff,2020,13.946261,5.3774104
88499585c5fffff,2021,12.026285,3.8479667
88499585c5fffff,2022,10.082927,3.0293846
88499585c5fffff,2023,13.22247,3.3366811
88499585c5fffff,2024,13.573516,5.107543
88499585c7fffff,2016,12.600253,1.9281673
88499585c7fffff,2017,14.416214,2.9407237
88499585c7fffff,2018,11.119225,2.0979307
88499585c7fffff,2019,13.694014,3.8330007
88499585c7fffff,2020,13.619467,5.102399
88499585c7fffff,2021,11.88044,1.4866226
88499585c7fffff,2022,11.6846,5.7280045
88499585c7fffff,2023,10.282332,3.2820911
88499585c7fffff,2024,11.518749,-0.4292048
88499585c9fffff,2016,12.631984,5.0097885
88499585c9fffff,2017,11.488267,-0.82420266
88499585c9fffff,2018,9.054092,2.228506
88499585c9fffff,2019,13.576705,3.5422454
88499585c9fffff,2020,13.169635,3.0958323
88499585c9fffff,2021,13.665356,3.871455
88499585c9fffff,2022,9.633633,2.7000072
88499585c9fffff,2023,10.951304,2.090079
88499585c9fffff,2024,12.2635145,0.7789868
88499585cbfffff,2016,12.525118,3.3542342
88499585cbfffff,2017,12.659687,3.8943868
88499585cbfffff,2018,9.730701,0.82942426
88499585cbfffff,2019,13.586739,1.9083449
88499585cbfffff,2020,12.9035015,-0.28300413
88499585cbfffff,2021,13.20763,-0.42755908
88499585cbfffff,2022,13.679879,-0.45373338
88499585cbfffff,2023,12.661356,3.339696
88499585cbfffff,2024,12.689819,-0.06273911
88499585cdfffff,2016,13.987659,3.8585973
88499585cdfffff,2017,11.518673,-1.209457
88499585cdfffff,2018,10.553783,1.6065472
88499585cdfffff,2019,12.04963,3.8155172
88499585cdfffff,2020,12.780695,5.0453677
88499585cdfffff,2021,14.353813,4.250401
88499585cdfffff,2022,9.932487,3.2350569
88499585cdfffff,2023,11.928252,5.2135453
88499585cdfffff,2024,14.060808,4.027591
88499585d1fffff,2016,12.77108,2.7261627
88499585d1fffff,2018,10.424639,1.3192564
88499585d1fffff,2019,13.333202,2.3267925
88499585d1fffff,2020,12.004601,4.3255835
88499585d1fffff,2021,11.594348,-0.0993937
88499585d1fffff,2022,10.449286,2.5178235
88499585d1fffff,2023,10.233922,1.8334467
88499585d1fffff,2024,11.847788,5.1731167
88499585d3fffff,2016,13.090204,4.3224154
88499585d3fffff,2017,13.499153,4.395641
88499585d3fffff,2018,10.415277,0.58318794
88499585d3fffff,2019,11.887166,4.176509
88499585d3fffff,2020,13.418678,5.4349136
88499585d3fffff,2021,10.5143175,1.530923
88499585d3fffff,2022,10.831496,0.6599551
88499585d3fffff,2023,10.986313,-1.2749294
88499585d3fffff,2024,10.645529,1.1869053
88499585d5fffff,2016,14.258171,4.592909
88499585d5fffff,2017,9.868707,1.3369498
88499585d5fffff,2018,10.549935,1.109691
88499585d5fffff,2019,12.8975115,2.0532126
88499585d5fffff,2020,13.052915,5.4962955
88499585d5fffff,2021,11.227491,1.1832511
88499585d5fffff,2022,9.154515,1.9413264
88499585d5fffff,2023,11.022719,2.4619963
88499585d5fffff,2024,14.392807,4.023702
88499585d7fffff,2016,12.406786,5.143624
88499585d7fffff,2017,10.402454,5.154693
88499585d7fffff,2018,10.46011,0.7087296
88499585d7fffff,2019,13.603155,4.8817353
88499585d7fffff,2020,14.207224,5.0364404
88499585d7fffff,2021,10.383,1.2429024
88499585d7fffff,2022,10.302973,1.8173698
88499585d7fffff,2023,13.592454,3.1456187
88499585d7fffff,2024,12.914866,3.8302176
88499585d9fffff,2016,12.880565,3.0518236
88499585d9fffff,2017,12.970862,3.5994525
88499585d9fffff,2018,11.662815,1.577846
88499585d9fffff,2019,12.601572,0.604364
88499585d9fffff,2020,10.745748,4.5064716
88499585d9fffff,2021,13.23789,2.7189832
88499585d9fffff,2022,10.530909,3.4526608
88499585d9fffff,2023,10.1152,1.7121651
88499585d9fffff,2024,9.60432,3.8208933
88499585dbfffff,2016,10.64038,3.0572748
88499585dbfffff,2017,9.799072,1.8880284
88499585dbfffff,2018,13.394514,3.8318558
88499585dbfffff,2019,12.291287,4.9701285
88499585dbfffff,2020,9.659353,3.8766448
88499585dbfffff,2021,10.517556,3.4383335
88499585dbfffff,2022,9.362089,2.2626889
88499585dbfffff,2023,9.815746,3.3088143
88499585dbfffff,2024,12.916475,3.554312
88499585ddfffff,2016,13.194951,4.0849657
88499585ddfffff,2017,13.214044,0.5970689
88499585ddfffff,2018,12.592466,1.1562035
88499585ddfffff,2019,13.036047,0.16359645
88499585ddfffff,2020,13.51998,3.0545752
88499585ddfffff,2021,11.798979,0.5087313
88499585ddfffff,2022,11.858846,3.774297
88499585ddfffff,2023,10.141683,0.7332184
88499585ddfffff,2024,13.172246,3.689559
88499585e1fffff,2016,13.117436,0.1346418
88499585e1fffff,2017,14.525764,1.5167375
88499585e1fffff,2018,11.609092,2.8953474
88499585e1fffff,2019,10.576976,1.8448129
88499585e1fffff,2020,13.570819,1.694554
88499585e1fffff,2021,8.684533,1.5842913
88499585e1fffff,2022,14.1446495,1.0220827
88499585e1fffff,2023,11.833932,2.8853123
88499585e1fffff,2024,11.790945,2.4915116
88499585e3fffff,2016,14.409553,3.7677639
88499585e3fffff,2017,14.41364,1.781527
88499585e3fffff,2018,14.343877,3.008088
88499585e3fffff,2019,12.498685,3.9920578
88499585e3fffff,2020,10.47859,2.5202737
88499585e3fffff,2021,9.8695965,4.3539033
88499585e3fffff,2022,11.629842,5.136836
88499585e3fffff,2023,13.709944,1.3463987
88499585e3fffff,2024,14.368227,3.8869734
88499585e5fffff,2016,12.627284,4.4532056
88499585e5fffff,2017,13.941142,1.7058864
88499585e5fffff,2018,9.166906,0.35783377
88499585e5fffff,2019,8.3771515,-0.30009213
88499585e5fffff,2020,13.074373,1.4231793
88499585e5fffff,2021,12.842739,0.4781448
88499585e5fffff,2022,11.510051,5.00759
88499585e5fffff,2023,11.5344095,-0.7861203
88499585e5fffff,2024,10.212429,2.787624
88499585e7fffff,2016,13.51758,0.9643781
88499585e7fffff,2017,13.778384,2.4955022
88499585e7fffff,2018,12.317823,0.15089531
88499585e7fffff,2019,11.010744,3.0501332
88499585e7fffff,2020,11.622816,-0.17398904
88499585e7fffff,2021,13.020224,0.65159863
88499585e7fffff,2022,11.200342,2.9270527
88499585e7fffff,2023,9.781061,1.4939976
88499585e7fffff,2024,12.954019,3.425147
88499585e9fffff,2016,9.890839,2.4335017
88499585e9fffff,2017,14.791842,4.223801
88499585e9fffff,2018,10.609328,0.9415589
88499585e9fffff,2019,14.313096,4.2652144
88499585e9fffff,2020,14.023774,4.988131
88499585e9fffff,2021,9.370714,1.8103591
88499585e9fffff,2022,11.043796,1.9950284
88499585e9fffff,2023,9.761563,0.8246344
88499585e9fffff,2024,12.915595,4.6639137
88499585ebfffff,2016,13.147584,2.523091
88499585ebfffff,2017,14.197243,3.403779
88499585ebfffff,2018,12.914654,3.5635366
88499585ebfffff,2019,10.170375,0.8467757
88499585ebfffff,2020,10.243137,0.80822766
88499585ebfffff,2021,11.295395,1.2311356
88499585ebfffff,2022,11.4818125,1.3943614
88499585ebfffff,2023,12.01448,1.2265898
88499585ebfffff,2024,12.983857,4.337716
88499585edfffff,2016,10.91654,2.5579953
88499585edfffff,2017,14.117417,1.5584356
88499585edfffff,2018,10.901923,-0.015728818
88499585edfffff,2019,11.15796,-0.8529133
88499585edfffff,2020,14.762192,4.272762
88499585edfffff,2021,11.374361,-0.2902654
88499585edfffff,2022,10.19893,0.32706633
88499585edfffff,2023,11.544012,1.4411365
88499585edfffff,2024,10.8082,2.7020555
8849958609fffff,2020,11.228481,4.3858547
8849958609fffff,2021,11.032956,4.606967
8849958609fffff,2024,11.201229,4.006612
8849958623fffff,2016,13.239397,3.9679482
8849958623fffff,2017,11.438003,4.8725595
8849958623fffff,2018,12.811335,4.182715
8849958623fffff,2019,11.732197,5.362654
8849958623fffff,2020,9.616139,3.0211358
8849958623fffff,2021,10.808476,5.255999
8849958623fffff,2022,12.194759,3.5757983
8849958623fffff,2023,10.624014,3.477879
8849958623fffff,2024,11.053293,3.9423099
8849958627fffff,2016,12.921173,4.532348
8849958627fffff,2018,12.147473,5.534632
8849958627fffff,2019,14.164486,2.6099021
8849958627fffff,2020,13.006453,-0.376037
8849958627fffff,2021,11.435952,2.5441444
884995862dfffff,2017,13.850081,4.610169
884995862dfffff,2018,11.695449,5.541089
884995862dfffff,2020,12.940314,-0.5981102
884995862dfffff,2021,10.826867,4.7898393
884995862dfffff,2022,10.663841,5.2279696
884995862dfffff,2024,11.001602,4.8903823
8849958643fffff,2016,10.555835,4.6529446
8849958643fffff,2018,12.991829,5.532716
8849958643fffff,2019,12.485016,4.8367386
8849958643fffff,2020,11.610264,3.938378
8849958643fffff,2021,12.386303,4.8107142
884995865dfffff,2016,11.135098,5.55688
884995865dfffff,2018,11.810385,3.25506
884995865dfffff,2020,10.7187,4.760841
884995865dfffff,2021,10.659825,5.1431737
884995865dfffff,2022,12.324193,5.0871034
884995865dfffff,2023,11.884576,4.2905445
8849958681fffff,2016,13.29236,4.712954
8849958681fffff,2017,12.35208,3.0710113
8849958681fffff,2018,13.26739,4.2206254
8849958681fffff,2019,13.5032215,4.270037
8849958681fffff,2020,12.259515,4.391964
8849958681fffff,2021,12.602393,4.659405
8849958681fffff,2022,11.600616,3.9999263
8849958681fffff,2023,12.054484,2.194231
8849958681fffff,2024,10.013908,3.2230694
8849958683fffff,2016,11.567359,4.1523185
8849958683fffff,2017,11.618533,2.7945063
8849958683fffff,2018,12.673072,3.9853437
8849958683fffff,2019,10.461989,3.2247226
8849958683fffff,2020,11.649233,3.4007032
8849958683fffff,2021,12.666543,2.4306202
8849958683fffff,2022,13.430484,2.64971
8849958683fffff,2023,12.407411,2.3454657
8849958683fffff,2024,12.035495,3.4209812
8849958685fffff,2016,13.1552,4.0318727
8849958685fffff,2017,11.55188,3.3658435
8849958685fffff,2018,11.923168,3.291866
8849958685fffff,2019,13.9129305,3.2828138
8849958685fffff,2020,13.913323,3.2028167
8849958685fffff,2021,9.61082,3.1528554
8849958685fffff,2022,10.170743,2.1830418
8849958685fffff,2023,12.20213,1.5419588
8849958685fffff,2024,12.648571,2.4162679
8849958687fffff,2016,11.942557,4.791225
8849958687fffff,2017,13.830281,4.541092
8849958687fffff,2018,12.830284,4.2096334
8849958687fffff,2019,12.89998,4.321428
8849958687fffff,2020,12.351815,4.375882
8849958687fffff,2021,12.385318,3.5654929
8849958687fffff,2022,12.001319,4.732975
8849958687fffff,2023,9.512336,3.241035
8849958687fffff,2024,10.258028,3.8730109
8849958689fffff,2016,11.946856,4.2478285
8849958689fffff,2017,10.165225,4.797462
8849958689fffff,2018,12.709223,2.2139282
8849958689fffff,2019,12.896437,2.6218948
8849958689fffff,2020,13.962714,1.1214451
8849958689fffff,2021,10.737614,3.9737344
8849958689fffff,2022,12.875795,2.0008378
8849958689fffff,2023,12.523226,1.783746
8849958689fffff,2024,11.814243,3.7662156
884995868bfffff,2016,11.486722,5.02203
884995868bfffff,2017,14.345377,1.5560951
884995868bfffff,2018,12.232063,3.3123004
884995868bfffff,2019,11.334041,3.9842145
884995868bfffff,2020,12.153156,3.7442684
884995868bfffff,2021,11.239177,5.301431
884995868bfffff,2022,11.51455,1.7342236
884995868bfffff,2023,11.039387,3.5609722
884995868bfffff,2024,10.934728,4.324557
884995868dfffff,2016,13.584416,5.0635476
884995868dfffff,2017,13.978922,3.6227791
884995868dfffff,2018,12.1336565,4.7663164
884995868dfffff,2019,14.257335,2.9812818
884995868dfffff,2020,12.651993,4.4289513
884995868dfffff,2021,12.6593275,4.724758
884995868dfffff,2022,11.090351,1.9882332
884995868dfffff,2023,13.37526,2.723954
884995868dfffff,2024,13.310903,3.6126678
8849958691fffff,2016,13.48678,2.6945858
8849958691fffff,2018,10.869824,3.3967574
8849958691fffff,2019,11.109127,4.455667
8849958691fffff,2020,10.133324,4.6672935
8849958691fffff,2021,10.378107,1.597849
8849958691fffff,2022,9.458981,2.0249033
8849958691fffff,2023,13.131659,1.1295353
8849958691fffff,2024,13.052126,4.4631977
8849958693fffff,2016,11.418071,5.3913927
8849958693fffff,2017,13.281733,3.3148942
8849958693fffff,2018,11.672419,4.380961
8849958693fffff,2019,12.556962,3.643181
8849958693fffff,2020,13.336764,1.2430207
8849958693fffff,2021,14.481717,4.9226065
8849958693fffff,2022,14.496123,1.2813331
8849958693fffff,2023,14.490584,1.4877514
8849958693fffff,2024,13.618484,1.9528664
8849958695fffff,2017,11.431107,5.695196
8849958695fffff,2018,12.314234,4.090874
8849958695fffff,2019,10.270182,1.2595897
8849958695fffff,2020,11.582082,5.274428
8849958695fffff,2021,11.433847,5.6837234
8849958695fffff,2022,13.215833,-0.38942325
8849958695fffff,2023,9.526167,1.6929101
8849958695fffff,2024,10.927281,3.4963577
8849958697fffff,2016,13.143388,2.7183094
8849958697fffff,2017,13.271799,1.9316267
8849958697fffff,2018,9.780121,2.3133779
8849958697fffff,2019,13.184777,5.1551776
8849958697fffff,2020,13.720447,3.0536683
8849958697fffff,2021,12.770085,-0.22043777
8849958697fffff,2022,11.421386,5.5186205
8849958697fffff,2023,10.481737,4.37869
8849958697fffff,2024,10.735317,4.298185
884995869bfffff,2017,12.130343,2.7596514
884995869bfffff,2018,14.649472,1.4784943
884995869bfffff,2019,12.120348,3.5663984
884995869bfffff,2020,9.936843,1.8334259
884995869bfffff,2021,9.879743,4.452766
884995869bfffff,2022,10.261949,3.6074326
884995869bfffff,2023,10.241543,1.3213392
884995869bfffff,2024,10.866683,4.7828035
884995869dfffff,2016,11.199456,5.5382915
884995869dfffff,2018,11.880921,5.351885
884995869dfffff,2019,11.294768,2.554066
884995869dfffff,2020,9.807173,3.6518514
884995869dfffff,2021,13.938476,3.4136143
884995869dfffff,2022,10.820246,2.6865232
884995869dfffff,2023,9.632966,4.072694
884995869dfffff,2024,10.749596,4.80333
88499586a3fffff,2018,11.255172,-1.3398803
88499586a3fffff,2019,11.860065,4.0673394
88499586a3fffff,2021,10.590481,2.126344
88499586a3fffff,2022,10.092693,2.2732482
88499586a3fffff,2023,13.936568,4.165447
88499586a3fffff,2024,14.313323,4.777435
88499586a7fffff,2017,13.335426,5.226399
88499586a7fffff,2018,10.910124,-1.1401138
88499586a7fffff,2019,11.667272,2.4545653
88499586a7fffff,2020,14.282945,4.109741
88499586a7fffff,2021,11.088747,-0.9549785
88499586a7fffff,2024,14.023741,3.7994092
88499586abfffff,2020,10.166561,4.326019
88499586abfffff,2023,9.537428,1.2761656
88499586abfffff,2024,12.988257,4.410094
88499586b1fffff,2016,13.249401,3.5832024
88499586b1fffff,2017,13.975899,4.914315
88499586b1fffff,2018,12.918797,4.186039
88499586b1fffff,2019,11.929241,2.1388721
88499586b1fffff,2020,13.835791,4.898622
88499586b1fffff,2021,13.555374,2.5916114
88499586b1fffff,2022,11.015178,-0.9720063
88499586b1fffff,2023,10.858267,2.8409626
88499586b1fffff,2024,12.890905,4.160907
88499586b3fffff,2016,11.106249,5.350778
88499586b3fffff,2018,9.400955,2.0029392
88499586b3fffff,2019,9.509703,3.0414264
88499586b3fffff,2022,12.623339,2.5008016
88499586b5fffff,2016,11.79097,5.505047
88499586b5fffff,2017,12.5844345,5.530538
88499586b5fffff,2018,13.807651,5.5110993
88499586b5fffff,2019,14.745259,4.322073
88499586b5fffff,2020,13.53382,0.48588073
88499586b5fffff,2021,11.374406,2.3711307
